name,rate,location,description
Olhumathi View Inn,8.5,"أوكولهاس
– اعرض على الخارطة",يقع Olhumathi View Inn في أوكولهاس ويوفر مرافق للشواء وملعب للأطفال، كما يضم بيت الضيافة مركز للياقة البدنية ومنطقة شاطئ خاصة، فيما تتوفر مواقف خاصة للسيارات مجانًا في الموقع.
بيتش بالاس,7.4,"هولهومالي
– اعرض على الخارطة",يقع بيتش بالاس على بعد 10 دقائق فقط بالسيارة من مطار ماليه الدولي ويرحب بضيوفه مع إمكانية استخدام الإنترنت مجاناً ومطعم في الموقع، فيما تتوفر خدمة الواي فاي مجانًا في كافة أنحاء مكان الإقامة.
نزل Masfalhi View,8.9,"فيليدهو
– اعرض على الخارطة",يوفر Masfalhi View Inn مكان إقامة في فيليدهو، يقع مكان الإقامة هذا على بعد دقيقة واحدة سيرًا على الأقدام من الشاطئ وإطلالات على البحر، ويمكن للضيوف الاستمتاع بالأطباق المحلية والكونتيننتال والإيطالية...
كاني غراند سي فيو,8.8,"مافوشي
– اعرض على الخارطة",يقع Kaani Grand Seaview في جنوب مالي أتول على بعد 25 كم من مدينة ماليه، وهو مكان إقامة مواجه للشاطئ يضم مركز سبا ومركز للياقة البدنية وغرفة مؤتمرات، غرفة مكيفة مطلة على المحيط تضم شرفة خاصة وتحتوي على...
دارافانتهو ستاي,8.6,"دارافاندهو
– اعرض على الخارطة",يوفر Dharavandhoo Stay مكان إقامة مريح يقع على طول الشواطئ الهادئة لشاطئ Dharavandhoo، ويوفر خدمة الواي فاي المجانية في جميع أنحاء مكان الإقامة.
Coral Villa Ukulhas,,"أوكولهاس
– اعرض على الخارطة",تقع Coral Villa Ukulhas في Ukulhas وتضم منطقة شاطئ خاص. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف تراسًا.
ذا كاستاواي ريتريت,9.2,"Feridhoo
– اعرض على الخارطة",يوفر The Castaway retreat خدمة الواي فاي المجانية وغرف مع تكييف في Feridhoo. يضم مكان الإقامة هذا صالة مشتركة، كما يوفر للضيوف تراسًا. يوفر مكان الإقامة خدمة الكونسيرج وخدمة الغرف للضيوف.
Ithaa thoddoo inn,9.2,"ثودو
– اعرض على الخارطة",يقع Ithaa thoddoo inn في ثودو ويوفر ملعب وإطلالات على الحديقة، ويمكن للضيوف الاستمتاع بالمطعم المتوفر في الموقع، وتتميز بعض الوحدات بمنطقة جلوس حيث يمكن للضيوف الاسترخاء فيها، وتشمل الغرف على حمام...
كورال ريف فيو ان,9.0,"أوكولهاس
– اعرض على الخارطة",يقع Coral Reef View Inn على شواطئ جزيرة Ukulhas، ويضم مكتب استقبال يعمل على مدار الساعة وغرفًا مريحة تشتمل على حمام داخلي.
كوكيز سورف كامب,8.7,"ثولوسدو
– اعرض على الخارطة",يقع Cokes Surf Camp في ثولوسدو، ويضم حديقة وتراس. ويضم مكان الإقامة مطعمًا وصالة مشتركة. وتتميز بعض الوحدات في مكان الإقامة بشرفة مطلة على البحر.
فندق ليجر البوتيكي,8.3,"مافوشي
– اعرض على الخارطة",يقع Leisure Boutique على جزيرة مافوشي، على بُعد 4 دقائق سيرًا على الأقدام من شاطئ مافوشي. وتتوفر خدمة الواي فاي المجانية في المناطق العامة.
Hideaway Inn,8.8,"دانجيثي
– اعرض على الخارطة",يوفر Hideaway Inn مكان إقامة مكيف في دانجيثي، تشمل المرافق المختلفة في مكان الإقامة هذا منطقة شاطئ خاص ومرافق للشواء. كما يتوفر مطعم. تحتوي جميع الغرف في بيت الضيافة على مكتب.
JA Manafaru Maldives,9.4,"دهيدهدو
– اعرض على الخارطة",يقع جيه أيه مانافارو على جزيرة خاصة في شمال جزر المالديف، ويوفر بنغلات شاطئية فاخرة وأجنحة وفيلات فوق المياه مع مسابح خارجية خاصة.
Baglioni Resort Maldives,,"دالو أتول
– اعرض على الخارطة",يوفر Baglioni Resort Maldives مكان إقامة في دالو أتول، تشمل المرافق المختلفة في مكان الإقامة هذا مسبح في الهواء الطلق وملعب تنس. وتتوفر خدمة الواي فاي المجانية.
فندق دريم ان، المالديف - صن بيتش,8.9,"ثولوسدو
– اعرض على الخارطة",يقع Dream Inn @ Thulusdhoo على بعد 200 م فقط من الشاطئ الرملي الأبيض. ويضم مطعمًا ويوفر خدمة الواي فاي المجانية في جميع المناطق العامة.
هوليداي هوملي راسدهو,9.1,"جزيرة راسدو
– اعرض على الخارطة",يقع Holiday Homehome Rasdhoo في راسدو، ويوفر خدمة الواي فاي المجانية. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. يوفر مكان الإقامة ملعب للأطفال.
Osmium,9.5,"هولهومالي
– اعرض على الخارطة",يقع Osmium in Hulhumale على بعد أقل من 1 كم من منتزه فيري تيرمينال، ويضم غرف مع تكييف الهواء وخدمة الواي فاي المجانية. تشمل المرافق المختلفة حديقة وتراس.
Eden Blue,,"ثولوسدو
– اعرض على الخارطة",يقع Eden Blue في Thulusdhoo ويوفر تراس وصالة مشتركة. يوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة وخدمة تحويل العملات للضيوف. تحتوي جميع غرف الضيوف في بيت الضيافة على غلاية.
مافوشيفيورا مالديف,8.8,"دانجيثي
– اعرض على الخارطة","يقع ""مافوشيفيورا مالديف"" على الطرف الجنوبي من أري أتول، ويُحاط بالمياه النقية مع الشعاب المرجانية والرمال البيضاء الناعمة والنباتات المورقة، وتتميز هذه الجزيرة التي يبلغ طولها 500 متر بفيلات مسقوفة..."
بيت ضيافة ميدهوفارين,9.0,"غوريدهو
– اعرض على الخارطة",يقع Medhufaruinn Guest House في غوريدهو، ويضم منطقة شاطئ خاص ودراجات مجانية وحديقة. يضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يضم مطعمًا وملعبًا للأطفال. يوفر بيت الضيافة صالة...
Royal Inn Rasdhoo,8.6,"جزيرة راسدو
– اعرض على الخارطة",يقع رويال إن راسدو في راسدو أتول ويوفر غرف عصرية ومكيفة مع خدمة الواي فاي مجانًا، كما يتميز بمطعم يقدم مأكولات البوفيه وأطباق من قوائم المأكولات، ويقع شاطئ البكيني راسدو على بعد دقيقتين فقط سيرًا على...
ريب تايد فاكيشن إن، كيه قورايدوه,8.6,"غوريدهو
– اعرض على الخارطة",يقع ريب تايد فاكيشن إن، في جزر المالديف في ساوث ماليه أتول، ويوفر غرف أساسية مكيفة مع حمام خاص، كما يضم مكان الإقامة مطعم في الموقع.
فندق ذا بيرفوت إيكو,9.1,"Hanimaadhoo
– اعرض على الخارطة",يقع The Barefoot Eco Hotel على طول شواطئ Hanimaadhoo، ويقدم إقامة هادئة ومريحة مع خدمة واي فاي مجانية في جميع أنحاء الفندق.
راسدهو كورالفيل,8.5,"جزيرة راسدو
– اعرض على الخارطة",يقع راسدهو كورالفيل على راسدو أتول، على بعد دقيقة واحدة سيرًا من شاطئ خاص. ويضم مطعم، ويقدم خدمة الواي فاي المجانية.
جيل بريك سيرف ان,8.9,"هيمافوشي
– اعرض على الخارطة",يوفر Jail Break Surf Inn للضيوف خدمة نقل مجانية بالقارب إلى عطلات ركوب الأمواج والشعاب المرجانية ومطعم. وتتوفر خدمة الواي فاي المجانية في الغرف المكيفة. ويقع في هيمافوشي على بعد 15 كم من مطار ماليه.
لوكس غورايدو ريتريت,,"غوريدهو
– اعرض على الخارطة",يقع لوكس غورايدو ريتريت في غوريدهو، ويوفر غرف مكيفة مع خدمة الواي فاي مجاناً. تحتوي الغرف في بيت الضيافة هذا على طاولة مكتب، وتضم الوحدات منطقة جلوس.
wavefront inn,9.1,"هولهومالي
– اعرض على الخارطة",يقع wavefront inn في هولهومالي، ويبعُد مسافة أقل من 1 كم عن متنزه فيري تيرمينال، ويوفر حديقة وغرفًا لغير المدخنين وخدمة الواي فاي المجانية وتراسًا، ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار...
