name,rate,location,description
The Sian Ka'an at Grand Tulum All Inclusive - Adults Only,7.7,"أكومال
– اعرض على الخارطة",يتميز Sian Ka'an at Grand Tulum All Inclusive - Adults Only بمنطقة شاطئ خاص ودراجات مجانية ومسبح في الهواء الطلق وملعب تنس في أكومال.
Four Seasons Hotel Mexico City,9.3,"خواريز, مدينة ميكسيكو
– اعرض على الخارطة",يقع هذا الفندق الحائز على جائزة AAA Five الماسية بالقرب من منتزه تشابولتيبيك في باسيو ديلا ريفورما بوسط مدينة ميكسيكو سيتي ويضم سبا متكامل الخدمات ومطعم في الموقع وغرف ضيوف عصرية تحتوي على تلفزيونات...
Hotel Comfort Inn Cd de Mexico Santa Fe,8.0,"Santa Fe, مدينة ميكسيكو
– اعرض على الخارطة",يقع فندق Comfort Inn في حي الأعمال الجديد في سانتا فيه، ويوفر خدمة الواي فاي المجانية ومواقف خاصة للسيارات. كما يضم مكان الإقامة مركزًا للياقة البدنية.
Villa Romantica,9.3,"وسط مدينة كانكون, كانكون
– اعرض على الخارطة",تقع Villa Romantica في كانكون بالقرب من Plaza Las Americas، وتوفر خدمة الواي فاي المجانية. تضم الوحدات المكيفة شرفة، وتحتوي على منطقة لتناول الطعام ومنطقة جلوس مع تلفزيون بشاشة مسطحة.
Econo Express Hotel,8.5,"Tlalpan, مدينة ميكسيكو
– اعرض على الخارطة","Set in Mexico City, 5 km from Frida Kahlo House Museum, Econo Express Hotel features a fitness centre and a shared lounge. With free WiFi, this 3-star hotel offers a 24-hour front desk."
Stadia Suites Santa Fe,8.9,"Santa Fe, مدينة ميكسيكو
– اعرض على الخارطة",يقع هذا العقار المُصمم على طراز جناح في قلب سانتا في بالمكسيك، ويوفر الهدوء وراحة البال على بُعد دقائق من منطقة التسوق والمطاعم ومكاتب الشركات. يقدم Stadia أجنحة مع مطابخ مجهزة بالكامل وغسالات...
Apartment Mexico Playa Centro,9.5,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",توفر Apartment Mexico Playa Centro in Playa del Carmen مكان إقامة مع خدمة الواي فاي المجانية على بعد 1.1 كم من محطة حافلات ADO الدولية وعلى بعد 1.7 كم من محطة بلايا ديل كارمن البحرية.
Casa Marlene,9.5,"فالادوليد
– اعرض على الخارطة",يقع هذا الفندق التاريخي الصغير في وسط مدينة فيلادوليد التاريخي، ويوفر وجبة إفطار مجانية وحوض استحمام ساخن مشترك مع نفاثات المساج. يوفر Casa Marlene تراس مفروش.
Fiesta Inn Aeropuerto CD Mexico,8.2,"مدينة ميكسيكو
– اعرض على الخارطة","Located opposite of the Mexico City International Airport, this hotel offers free transportation to and from the airport's 2 terminals every 30 minutes, 24 hours a day."
Playa Linda Hotel,7.9,"بروغريسو
– اعرض على الخارطة",يقع Playa Linda Hotel مباشرة على شاطئ البحر في Progreso ويوفر غرف عملية واستوديوهات وشقق مع خدمة الواي فاي المجانية عالية السرعة. تقع محطة حافلات Progreso على بعد 500 م.
Sheraton Buganvilias All Inclusive Resort,8.9,"Las Glorias-North Hotel Area, بويرتو فايارتا
– اعرض على الخارطة",يقع Sheraton Buganvilias All Inclusive Resort في بويرتو فايارتا ويوفر مكان إقامة مع منطقة شاطئ خاص ومرافق الرياضات المائية وملعب تنس.
Grand Residences Riviera Cancun,9.5,"بويرتو موريلوس
– اعرض على الخارطة",يقع Grand Residences التابع لسلسلة فنادق منتجعات رويال على بعد 3.4 كم من ساحة بويرتو موريلوس الرئيسية ويضم مركز سبا ومسبحين وحوض استحمام ساخن وسوق في الموقع.
Fiesta Inn Tijuana Otay Aeropuerto,8.2,"تيخوانا
– اعرض على الخارطة",يقع هذا الفندق على بُعد 8 دقائق بالسيارة من مطار تيخوانا والحدود مع الولايات المتحدة، ويقدم مسبحًا في الهواء الطلق ومركزًا للياقة البدنية وغرفًا مكيفة مزودة بخدمة الواي فاي المجانية وتلفزيون مع قنوات...
Blue Diamond Luxury Boutique - All Inclusive Adults Only,8.9,"بلايا ديل كارمن
– اعرض على الخارطة","""Blue Diamond Luxury Boutique, a member of 'Small Luxury Hotels of the World' and has 4 Diamond Award Resort, is set in tropical gardens in the Riviera Maya."
NH Collection Mexico City Santa Fe,8.6,"Santa Fe, مدينة ميكسيكو
– اعرض على الخارطة",يقع NH Collection Mexico City Santa Fe في الحي التجاري غرب مكسيكو سيتي، على بعد خطوات قليلة فقط من مول سانتا فيه وأكثر من شركة ومركز تجاري فاخر. كما تتوفر مراكز للمؤتمرات.
City Express Campeche,8.3,"كامبيش
– اعرض على الخارطة",يقع هذا الفندق العصري على بعد 3 دقائق فقط مشياً من مركز Campeche للمؤتمرات، ويوفر جيم ومركز لرجال الأعمال ومواقف مجانية للسيارات.
Hotel Morgana,9.3,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع فندق MORGANA البوتيكي على بعد 100 م من الشارع الخامس الشهير في بلايا ديل كارمن وعلى بعد 500 م من شواطئ البحر الكاريبي المكسيكي، ويوفر تجربة كالمكسيك، كما لا يضم أبداً قبل ذلك.
"Hotel Bosque Caribe, 5th Av. zone",8.1,"Centro, بلايا ديل كارمن
– اعرض على الخارطة","Hotel Bosque Caribe, 5th Av. Zone is next to the public beach and the famous Fifth Avenue shopping street. The property is set in tropical gardens with hammocks and features an outdoor pool."
Velas Vallarta Suite Resort All-Inclusive,8.8,"Marina Puerto Vallarta, بويرتو فايارتا
– اعرض على الخارطة",يقع هذا المنتجع صديق العائلات والشامل كليًا على الشاطئ مباشرةً، ويطل على خليج بانديرا، ويوفر أنشطة ترفيهية لا تحصى ووسائل راحة من الدرجة الأولى وأماكن إقامة واسعة.
Holiday Inn Express Mexico Santa Fe,8.2,"Santa Fe, مدينة ميكسيكو
– اعرض على الخارطة",يقع هذا الفندق في سانتا في، أحد المناطق التجارية الرئيسية في مكسيكو سيتي، على بعد 600 متر من مركز المؤتمرات بانكومير. ويوفر الفندق مركزا للياقة البدنية وغرفا مكيفة الهواء مع خدمة الواي فاي المجانية.
One Ciudad de Mexico Alameda,8.5,"وسط مكسيكو سيتي التاريخي, مدينة ميكسيكو
– اعرض على الخارطة",One Ciudad de Mexico Alameda is located 200 metres from the Mexico City’s Alameda Park and 3 minutes’ walk from Diego Rivera Museum. Free WiFi and free breakfast are available.
Villa Las Estrellas,8.6,"Zona Hotelera, تولوم
– اعرض على الخارطة",تقع Villa Las Estrellas على شاطئ منعزل في منطقة مايا ريفييرا، على بعد 7 كم من موقع تولوم الأثري. تتوافر خدمة واي فاي مجّانية في الغرف الأنيقة، بالإضافة إلى الشرفات المطلة على البحر.
Apartments by Homing Bird Costa Brava,9.3,"بويرتو أفينتوراس
– اعرض على الخارطة",تقع Apartment Homing Bird الحديثة في Puerto Aventuras في وسط Mayan Riviera، وتوفر مسبح في الهواء الطلق وإطلالات خلابة على البحر.
Hampton Inn & Suites Mexico City - Centro Historico,8.9,"وسط مكسيكو سيتي التاريخي, مدينة ميكسيكو
– اعرض على الخارطة",يمزج هذا الفندق التاريخي بين المعمار الرائع الذي يغلب عليه طابع فترة 1800 مع وسائل الراحة الحديثة مثل خدمة الإنترنت عالية السرعة مجانًا، ويقع على بعد بضعة مباني فقط من زوكالو والحي التاريخي في ميكسيكو...
Holiday Inn Express Mexico Aeropuerto,8.8,"مدينة ميكسيكو
– اعرض على الخارطة",يوفر Holiday Inn Express Mexico Aeropuerto مكان إقامة في مكسيكو سيتي، تحتوي جميع الغرف المكيفة في هذا الفندق على تلفزيون بشاشة مسطحة.
Mision Express Merida Altabrisa,7.8,"ميريدا
– اعرض على الخارطة",يقع هذا الفندق العصري في حي Altabrisa الحصري بمدينة Mérida على بعد 10 دقائق بالسيارة من وسط المدينة.
نزل فييستا أغواسكاليينتس,8.2,"اغواسكالينتيس
– اعرض على الخارطة",يقع Fiesta Inn Aguascalientes في جنوب أغواسكالينتيس، على بعد 3 دقائق فقط سيراً على الأقدام من منتزه ميكسيكان هيروز، ويوفر مركز للياقة البدنية ومسبح خارجي وغرف مكيفة الهواء مزودة بخدمة الواي فاي...
Hotel La Estacion,9.1,"كريل
– اعرض على الخارطة",يقع فندق La Estacion في كريل على بعد 8 كم من لاغو دي أراريكو، ويوفر غرفًا مكيفةً. يوفر هذا الفندق ذو الـ 4 نجوم خدمة الكونسيرج ومكتب للجولات السياحية. وتضم الغرف تراسًا يوفر إطلالات على المدينة.
