name,location,"rating ",description
فندق ذا كولوني,"القدس الغربية, القدس
– اعرض على الخارطة",7.4,يقع فندق ذا كولوني في جزء هادئ من وسط القدس، في المستعمرة الألمانية، كما تتوفر خدمة الواي فاي مجانًا والشاي والقهوة مجانًا طوال اليوم.
Sunny Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",6.8,تقع شقة صني في منطقة القدس الغربية في القدس، وتضم حديقة. يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ مجهز بالكامل. توفر الشقة إمكانية الوصول إلى تراس مطل على الجبل، وتتكون من غرفة نوم واحدة.
Amazing apartment near Mahane Yehuda,"القدس الغربية, القدس
– اعرض على الخارطة",7.9,يتوفر تراس وبار في Amazing apartment near Mahane Yehuda الذي يقع في القدس على بعد 3.8 كم من كنيسة جميع الأمم وعلى بعد 3.9 كم من حديقة الجثمانية. ويمكن للضيوف الاستمتاع بخدمة الواي فاي المجانية.
فندق Jerusalem Panorama,"القدس الشرقية, القدس
– اعرض على الخارطة",6.3,يقع فندق Jerusalem Panorama Hotel أعلى تل الجسمانية هو يطل على المدينة القديمة وقبة الصخرة. وهو يقدم غرفاً أساسية مكيفة تحتوي على تلفزيونات تعرض قنوات الفضائية.
Neviim 45,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Neviim 45 في القدس على بعد 2.5 كم من كنيسة جميع الأمم و2.6 كم من حديقة الجثمانية، ويوفر مكان إقامة مُزود بوسائل راحة مثل خدمة الواي فاي المجانية وتلفزيون بشاشة مسطحة.
Sweet Inn - Luxury Keren Hayesod,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Sweet Inn - Luxury Keren Hayesod على بعد 2.9 كم من الحائط الغربي في القدس ويوفر مكان إقامة مع خدمة الواي فاي مجاناً، تحتوي الشقة على منطقة جلوس مع تلفزيون بشاشة مسطحة وحمام خاص مع لوازم استحمام...
Sweet Inn - Mamilla,"القدس الغربية, القدس
– اعرض على الخارطة",,يعتبر Sweet Inn - Mamilla مكان إقامة يقع في القدس على بعد 2.3 كم من الحائط الغربي وعلى بعد 2.5 كم من كنيسة جميع الأمم ويوفر إطلالات على الحديقة، تقع حديقة الجثمانية على بعد 2.6 كم من الشقة ويتم توفير...
Art apartment in Yemin Moshe,"القدس الغربية, القدس
– اعرض على الخارطة",9.1,تقع Art apartment in Yemin Moshe في القدس، وتوفر مكان إقامة مع شرفة. وتتوفر خدمة الواي فاي المجانية. كما يتوفر مطبخ مجهز بفرن وميكروويف وثلاجة في بعض الوحدات.
Yafo 35,"القدس الغربية, القدس
– اعرض على الخارطة",8.2,يقع Yafo 35 في منطقة مركزية بمدينة القدس، على بُعد مسافة قصيرة من مركز ماميلا المفتوح للتسوق وكنيسة القيامة، ويوفر خدمة الواي فاي المجانية وتكييف ووسائل راحة منزلية مثل ميكروويف وماكينة صنع القهوة.
Amazing rooms in perfect location,"القدس الغربية, القدس
– اعرض على الخارطة",9.2,يقع Amazing rooms في موقع مثالي، على بُعد 2.9 كم من كنيسة جميع الأمم، ويضم حديقة، ويوفر أماكن إقامة في القدس. وتتوفر خدمة الواي فاي المجانية. وتحتوي جميع الوحدات على تكييف وتلفزيون بشاشة مسطحة.
Amazing flat in German Colony Hatsfira Street,"القدس الغربية, القدس
– اعرض على الخارطة",6.8,تقع Amazing flat in German Colony Hatsfira Street في حي المستعمرة الألمانية في القدس على بعد 4 كم من الحائط الغربي، وتتوفر خدمة الواي فاي المجانية.
Amazing! New Talpiot Arnona Kosher Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",,يوفر Amazing! إطلالات على المدينة. تقع New Talpiot Arnona Kosher Apartment في القدس على بعد 5 كم من الحائط الغربي وعلى بعد 6 كم من كنيسة جميع الأمم، يقع مكان الإقامة على بعد 7 كم من حديقة الجثمانية.
The Elegant Yishai Suite,"القدس الغربية, القدس
– اعرض على الخارطة",8.1,يقع The Elegant Yishai Suite في القدس على بعد 2.9 كم من الحائط الغربي و4.3 كم من كنيسة جميع الأمم، ويوفر مكان إقامة مُزود بوسائل راحة مثل خدمة الواي فاي المجانية وتلفزيون بشاشة مسطحة.
Blue Navy,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Blue Navy في القدس على بعد حوالي 2.7 كم من الحائط الغربي، ويوفر إطلالات على الحديقة. يوفر مكان الإقامة هذا الوصول إلى شرفة وخدمة الواي فاي المجانية.
Roni - Lovely 1Br Peaceful Garden,"القدس الغربية, القدس
– اعرض على الخارطة",8.8,يقع Roni - Lovely 1Br Peaceful Garden في القدس على بعد 3.4 كم من الحائط الغربي ويوفر مكان إقامة مع حديقة وتراس وخدمة الواي فاي المجانية. يقع مكان الإقامة هذا على بعد 3.6 كم من كنيسة جميع الأمم.
Amazing 2 Bedrooms/Gym/Parking in city center,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Amazing 2 Bedrooms/Gym/Parking in city center في القدس في منطقة القدس، ويضم تراس. يقع مكان الإقامة على بعد 2.6 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية.
Sweet Inn - Heletz Street,"القدس الغربية, القدس
– اعرض على الخارطة",9.1,يوفر Sweet Inn - Heletz Street مكان إقامة في القدس على بعد 5 كم من الحائط الغربي وعلى بعد 6 كم من كنيسة كل الأمم، وتتوفر خدمة الواي فاي المجانية.
2 Ohr HaChaim Street,"البلدة القديمة, القدس
– اعرض على الخارطة",,يقع 2 Ohr Hachaim Street في القدس على بعد 1.2 كم من الحائط الغربي وعلى بعد 1.9 كم من قبة الصخرة وعلى بعد 3.3 كم من كنيسة جميع الأمم، يقع مكان الإقامة على بعد 3.3 كم من حديقة الجثمانية.
Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Jerusalem على بعد 3.4 كم من كنيسة جميع الأمم و3.5 كم من حديقة الجثمانية، ويوفر أماكن إقامة في وسط المدينة مباشرةً. كما توفر هذه الشقة خدمة الواي فاي المجانية.
Beit Shmuel Guest House,"القدس الغربية, القدس
– اعرض على الخارطة",6.9,يقع بيت الضيافة Beit Shmuel في القدس على بعد 2.3 كم من الحائط الغربي ويضم حديقة وخدمة الواي فاي المجانية. تشمل نقاط الاهتمام الشهيرة حول مكان الإقامة مول ماميلا المفتوح وكنيسة القيامة.
فندق فكتوريا,"القدس الشرقية, القدس
– اعرض على الخارطة",7.2,يقع فندق Victoria على بُعد 10 دقائق سيرًا على الأقدام من بوابة دمشق المؤدية إلى المدينة القديمة، ويضم غرفًا مكيفة تحتوي على تلفزيون مع قنوات فضائية وتوفر خدمة الواي فاي المجانية.
New Capitol Hotel,"القدس الشرقية, القدس
– اعرض على الخارطة",,يقع فندق New Capitol في حي القدس الشرقي بمدينة القدس، ويضم غرفًا مكيفة تحتوي على تلفزيون بشاشة مسطحة، يقع مكان الإقامة بالقرب من العديد من المعالم السياحية الشهيرة، على بعد حوالي 1.5 كم من كنيسة جميع...
Luxury Three-Bedroom Apartment With Terrace Over Old City View,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Luxury Three-Bedroom Apartment With Terrace Over Old City View على بعد 2.5 كم من كنيسة جميع الأمم في القدس، وتوفر مكان إقامة مع مطبخ.
